,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
2108,100000111100,8.4512453616e-05,0.000104,0.00012,0.000152
2109,100000111101,0.00069500561306,0.000456,0.000616,0.000618
2110,100000111110,1.4085956987e-05,9.6e-05,0.0001,0.0001
2111,100000111111,7.0998882789e-05,0.000104,0.000104,0.000154
2112,100001000000,9.453034483e-06,6.4e-05,4e-05,4.4e-05
2113,100001000001,0.000159446388822,0.00026,0.000168,0.000218
2114,100001000010,6.7990708576e-05,0.000244,0.000116,0.000178
2115,100001000011,2.4488037497e-05,0.000116,5.8e-05,0.00013
2116,100001000100,2.3699543874e-05,0.000154,5.8e-05,0.000102
2117,100001000101,0.00022370660554,0.00023,0.000224,0.000312
2118,100001000110,0.000172449648197,0.00018,0.000134,0.000164
2119,100001000111,3.2941368024e-05,9.4e-05,4.6e-05,8.8e-05
2120,100001001000,9.7938726576e-05,0.000194,0.000148,0.000178
2121,100001001001,0.000438079402038,0.000512,0.000418,0.000524
2122,100001001010,6.8931829175e-05,0.000104,9.6e-05,0.000122
2123,100001001011,0.000114921841909,0.00012,0.000126,0.000128
2124,100001001100,8.13483563e-06,5.4e-05,3.4e-05,6e-05
2125,100001001101,0.000104476307674,0.000234,0.000136,0.000204
2126,100001001110,0.000154187227597,0.000106,0.00011,0.000162
2127,100001001111,1.1377571815e-05,8.6e-05,2.6e-05,7.6e-05
2128,100001010000,3.7782640111e-05,0.000128,8e-05,8.8e-05
2129,100001010001,0.000655510297279,0.000462,0.00053,0.000384
2130,100001010010,0.001137225959779,0.000822,0.000802,0.000654
2131,100001010011,0.000489298480048,0.000418,0.000414,0.000312
2132,100001010100,0.000117513576028,0.000118,0.000116,0.0001
2133,100001010101,0.000138877404225,0.000164,0.000146,0.00015
2134,100001010110,2.5771946627e-05,6.8e-05,6.4e-05,0.000102
2135,100001010111,9.3489832801e-05,8.8e-05,0.000136,0.000118
2136,100001011000,5.5267903127e-05,8.8e-05,8.2e-05,7.8e-05
2137,100001011001,3.8459538858e-05,0.000162,0.000126,0.000182
2138,100001011010,6.2084406447e-05,5.2e-05,7.8e-05,0.000104
2139,100001011011,8.7674359599e-05,7.6e-05,7.4e-05,9.8e-05
2140,100001011100,0.000114857141646,0.00019,0.00015,0.00017
2141,100001011101,0.001515519470407,0.00091,0.0011,0.000894
2142,100001011110,3.899879917e-06,0.000126,0.000102,0.000136
2143,100001011111,0.000567284441066,0.000378,0.00043,0.000406
2144,100001100000,6.220100782e-05,0.000114,6.6e-05,8e-05
2145,100001100001,0.000319608855168,0.000316,0.000252,0.00034
2146,100001100010,0.000211401058781,0.000196,0.000198,0.000176
2147,100001100011,0.00016052153483,0.000166,0.000132,0.00018
2148,100001100100,0.000134710755119,0.000222,0.000164,0.000202
2149,100001100101,0.001623560783786,0.000904,0.001078,0.0009
2150,100001100110,0.0003264315784,0.000264,0.000298,0.000326
2151,100001100111,0.000199567080334,0.0002,0.000146,0.00018
2152,100001101000,0.000112698757458,0.000202,0.000142,0.000182
2153,100001101001,0.000760365630061,0.00058,0.000588,0.00052
2154,100001101010,0.000211309817065,0.000196,0.000236,0.000198
2155,100001101011,0.000257486537227,0.00023,0.000224,0.000226
2156,100001101100,3.0793174175e-05,8.4e-05,5.2e-05,8e-05
2157,100001101101,0.000319026749158,0.000294,0.000278,0.000316
2158,100001101110,0.000100831498758,0.000102,0.000112,0.000164
2159,100001101111,1.3885799343e-05,5e-05,4.2e-05,0.000118
2160,100001110000,5.4274411194e-05,6.2e-05,5.4e-05,0.000114
2161,100001110001,1.6545992135e-05,0.000128,7.2e-05,0.000176
2162,100001110010,0.000268997483163,0.000302,0.000262,0.000302
2163,100001110011,0.000199939835106,0.000194,0.00019,0.000262
2164,100001110100,7.4713805718e-05,0.000128,0.000122,0.0001
2165,100001110101,0.000195868332617,0.000256,0.000198,0.000304
2166,100001110110,0.000231620458206,0.000202,0.000224,0.000212
2167,100001110111,0.000175100607057,0.000174,0.00016,0.000196
2168,100001111000,0.000241593334255,0.000202,0.000184,0.000192
2169,100001111001,0.000323813453494,0.000444,0.000466,0.000528
2170,100001111010,0.000109863356791,0.000126,0.00012,0.000122
2171,100001111011,8.1614605435e-05,0.000152,9.2e-05,0.000138
2172,100001111100,4.4395892379e-05,0.000104,9.8e-05,0.00012
2173,100001111101,0.000328765082984,0.000346,0.000352,0.000426
2174,100001111110,1.6314025407e-05,6.8e-05,7.4e-05,0.000106
2175,100001111111,3.924595946e-05,7.4e-05,8.2e-05,0.000122
2176,100010000000,7.7346392589e-05,0.00015,9.4e-05,9.8e-05
2177,100010000001,0.000172193115645,0.000312,0.00022,0.000256
2178,100010000010,0.000182221261933,0.00027,0.000208,0.000214
2179,100010000011,0.000274418308825,0.00033,0.00024,0.000288
2180,100010000100,0.000240791889793,0.000208,0.000158,0.000158
2181,100010000101,0.000233708032487,0.00022,0.00021,0.000198
2182,100010000110,0.000357548889619,0.000272,0.000256,0.000254
2183,100010000111,0.000195032610538,0.000136,0.000172,0.00014
2184,100010001000,0.000211459980112,0.000222,0.000214,0.000164
2185,100010001001,0.000266596814138,0.000304,0.00025,0.000274
2186,100010001010,1.5458286683e-05,0.00012,5.8e-05,8.2e-05
2187,100010001011,8.780747385e-06,8.2e-05,5.6e-05,6.6e-05
2188,100010001100,3.8827037178e-05,0.000118,7.2e-05,8e-05
2189,100010001101,0.000107118297463,0.000264,0.000226,0.000222
2190,100010001110,0.000305884585977,0.000256,0.00029,0.000282
2191,100010001111,2.4997761313e-05,7e-05,6.6e-05,7.8e-05
2192,100010010000,1.8963089728e-05,9.8e-05,8.6e-05,9.6e-05
2193,100010010001,0.00026781917148,0.00026,0.000258,0.00028
2194,100010010010,0.000384624835452,0.000428,0.000332,0.000322
2195,100010010011,0.000348362391989,0.000316,0.000326,0.000276
2196,100010010100,0.000174737863827,0.000138,0.00014,0.000132
2197,100010010101,3.6676012631e-05,0.00012,0.000112,0.000128
2198,100010010110,0.000240173064189,0.000168,0.000196,0.00015
2199,100010010111,1.6267003645e-05,7e-05,4.8e-05,0.0001
2200,100010011000,0.000157849229435,0.000154,0.000122,0.000114
2201,100010011001,0.000213153394438,0.00022,0.000182,0.000162
2202,100010011010,2.9688885821e-05,6.8e-05,7.4e-05,9.4e-05
2203,100010011011,1.531532452e-05,4.2e-05,5.2e-05,7.2e-05
2204,100010011100,0.000114066786809,0.00017,0.000114,0.000142
2205,100010011101,0.001213835111732,0.000776,0.000972,0.00074
2206,100010011110,0.00039093106432,0.000288,0.000304,0.000256
2207,100010011111,0.000466888446606,0.000278,0.00037,0.000314
2208,100010100000,8.3741379399e-05,0.000156,8.6e-05,9.8e-05
2209,100010100001,0.000195856454788,0.000304,0.000248,0.00024
2210,100010100010,0.000173853592802,0.000274,0.000188,0.000212
2211,100010100011,0.000263991779663,0.000246,0.000226,0.0002
2212,100010100100,0.000489535658592,0.000346,0.000346,0.000312
2213,100010100101,0.000686525121075,0.000528,0.000526,0.00044
2214,100010100110,0.00026681505656,0.000236,0.000272,0.000236
2215,100010100111,0.00020522321546,0.000182,0.000192,0.00018
2216,100010101000,0.000110589474454,0.000182,0.00015,0.000164
2217,100010101001,0.000667882188112,0.000482,0.000604,0.00047
2218,100010101010,2.6339720793e-05,0.000112,8.6e-05,0.000106
2219,100010101011,0.00014849665697,0.000114,0.00018,0.00018
